DUMMY,DUMMY,DUMMY,1
1,67,14,0.404092331
1,67,15,0.211999727
1,67,16,0.119669659
1,67,17,9.424575136
1,67,18,5.003068483
1,67,19,0.596014003
1,67,20,0.011409779
1,68,1,2.942389772
1,68,2,1.137272192
1,68,3,0.634517296
1,68,4,0.3542589
1,68,5,0.222627245
1,68,6,0.136721549
1,68,7,0.070319799
1,68,8,3.0587199
1,68,9,1.30163041
1,68,10,0.776289407
1,68,11,0.429616985
1,68,12,0.2810925
1,68,13,0.178564892
1,68,14,0.094767431
1,68,15,4.113041347
1,68,16,1.684822422
1,68,17,0.972176829
1,68,18,0.009823911
1,68,19,0.009880096
1,68,20,0.006056358
1,69,1,0.749331456
1,69,2,0.28896821
1,69,3,0.160932149
1,69,4,0.089966182
1,69,5,0.056509557
1,69,6,0.034297116
1,69,7,0.017407179
1,69,8,0.778123254
1,69,9,0.329832269
1,69,10,0.195043317
1,69,11,0.113324064
1,69,12,0.074432116
1,69,13,0.044471192
1,69,14,0.023170065
1,69,15,1.044791766
1,69,16,0.426110238
1,69,17,0.243574783
1,69,18,0.137853752
1,69,19,0.158401862
1,69,20,0.001549554
1,70,1,4.900026816
1,70,2,1.898985665
1,70,3,1.080052207
1,70,4,0.604051515
1,70,5,0.37969882
1,70,6,0.231339769
1,70,7,0.119064663
1,70,8,5.08475597
1,70,9,2.171092575
1,70,10,1.304697608
1,70,11,0.761062663
1,70,12,0.503543181
1,70,13,0.296604866
1,70,14,0.156441999
1,70,15,6.779899347
1,70,16,2.784828956
1,70,17,1.61761038
1,70,18,0.919222528
1,70,19,1.045800204
1,70,20,0.00861186
1,71,1,7.082943823
1,71,2,2.762536526
1,71,3,1.566959254
1,71,4,0.876473223
1,71,5,0.549304078
1,71,6,0.337232054
1,71,7,0.1720591
1,71,8,0.096841143
1,71,9,7.852462455
1,71,10,3.279433771
1,71,11,1.90848052
1,71,12,1.122257867
1,71,13,0.733070343
1,71,14,0.466287427
1,71,15,0.879598285
1,71,16,0.147903998
1,71,17,10.78476829
1,71,18,0.020514009
1,71,19,0.701716826
1,71,20,0.013084421
1,72,1,4.28437076
1,72,2,1.642694602
1,72,3,0.915308733
1,72,4,0.518003763
1,72,5,0.324344891
1,72,6,3.829806239
1,72,7,1.590716481
1,72,8,0.937095838
1,72,9,0.607003577
1,72,10,0.392940859
1,72,11,4.924894717
1,72,12,1.969035069
1,72,13,1.123652509
1,72,14,0.704588954
1,72,15,0.445738014
1,72,16,5.484227206
1,72,17,2.172015125
1,72,18,1.235699002
1,72,19,1.135856904
1,72,20,0.305258011
1,73,1,2.855227388
1,73,2,1.103331188
1,73,3,0.616785017
1,73,4,0.345345226
1,73,5,0.217074067
1,73,6,0.133654379
1,73,7,0.068493828
1,73,8,0.036799919
1,73,9,3.14556882
1,73,10,1.301609716
1,73,11,0.77849455
1,73,12,0.437634598
1,73,13,0.285450027
1,73,14,0.181153464
1,73,15,0.124906165
1,73,16,2.436548236
1,73,17,0.003989113
1,73,19,2.715314264
1,73,20,0.00366296
1,74,1,0.300437989
1,74,2,0.115702564
1,74,3,0.064403165
1,74,4,0.035863852
1,74,5,0.022381252
1,74,6,0.013645278
1,74,7,0.006899013
1,74,8,0.004000185
1,74,9,0.324820738
1,74,10,0.179597436
1,74,12,0.046196424
1,74,13,0.030174898
1,74,14,0.019737131
1,74,15,0.010146002
1,74,16,0.276567871
1,74,17,0.165513704
1,74,18,0.001580854
1,74,19,0.001589896
1,74,20,0.000974583
1,75,1,34.46443188
1,75,2,13.33253727
1,75,3,7.456804047
1,75,4,4.179117323
1,75,5,2.626633911
1,75,6,1.616674044
1,75,7,0.820873575
1,75,8,8.994091352
1,75,9,23.00204311
1,75,10,15.78772846
1,75,11,9.340210699
1,75,12,5.326311934
1,75,13,3.475751185
1,75,14,2.252769312
1,75,15,5.386156948
1,75,16,13.3237902
1,75,17,31.4276067
1,75,18,20.66832773
1,75,19,11.78401923
1,75,20,0.0545211
1,76,1,5.926571012
1,76,2,2.292621247
1,76,3,1.28005596
1,76,4,0.717946396
1,76,5,0.450952984
1,76,6,0.277365195
1,76,7,0.141828236
1,76,8,0.078840608
1,76,9,6.532719567
1,76,10,2.728745817
1,76,11,1.554649449
1,76,12,0.913003111
1,76,13,0.609059124
1,76,14,0.386847952
1,76,15,0.20038809
1,76,16,0.114955257
1,76,17,8.881891176
1,76,18,3.56100527
1,76,19,0.014013587
1,76,20,0.008590129
1,77,1,1.277802332
1,77,2,0.494091426
1,77,3,0.275384003
1,77,4,0.153971281
1,77,5,0.096499037
1,77,6,0.058977977
1,77,7,0.029968596
1,77,8,1.335509725
1,77,9,0.564164315
1,77,10,0.332400994
1,77,11,0.191309843
1,77,12,0.125407895
1,77,13,0.079497567
1,77,14,0.041613481
1,77,15,1.856024626
1,77,16,0.754836747
1,77,17,0.429606812
1,77,18,0.240363616
1,77,19,0.155652392
1,77,20,0.060610445
1,78,1,1.861527572
1,78,2,0.72003802
1,78,3,0.40194336
1,78,4,0.225419149
1,78,5,0.141441827
1,78,6,0.087327429
1,78,7,0.045312238
1,78,8,1.893960779
1,78,9,0.80201847
1,78,10,0.479515577
1,78,11,0.286226498
1,78,12,0.170734454
1,78,13,0.10824859
1,78,14,0.057376351
1,78,15,2.482414792
1,78,16,1.011046419
1,78,17,0.584446488
1,78,18,0.340001577
1,78,19,0.192689954
1,78,20,0.001957718
1,79,1,1.802108409
1,79,2,0.696235451
1,79,3,0.387985394
1,79,4,0.217179881
1,79,5,0.135371379
1,79,6,0.082828487
1,79,7,0.042638692
1,79,8,1.88355948
1,79,9,0.794466541
1,79,10,0.46789039
1,79,11,0.270059218
1,79,12,0.176127724
1,79,13,0.112252168
1,79,14,0.060032401
1,79,15,2.623254018
1,79,16,1.065712827
1,79,17,0.606572428
1,79,18,0.340728983
1,79,19,0.011804869
1,79,20,0.007236216
1,80,1,2.854979583
1,80,2,1.098899761
1,80,3,0.614174036
1,80,4,0.347815889
1,80,5,0.21927762
1,80,6,2.170642026
1,80,7,0.905242239
1,80,8,0.535679456
1,80,9,0.331196498
1,80,10,0.226582278
1,80,11,2.69561777
1,80,12,1.101940318
1,80,13,0.640038976
1,80,14,0.400517677
1,80,15,0.243450088
1,80,16,2.952168724
1,80,17,1.186779201
1,80,18,0.681030311
1,80,19,0.673713854
1,80,20,0.002527915
1,81,1,0.005086433
1,81,2,0.001917011
1,81,3,0.001057511
1,81,4,0.000578364
1,81,5,0.000368018
1,81,6,0.000228255
1,81,7,0.000121783
1,81,8,9.34E-05
1,81,9,0.000122872
1,81,10,0.006517826
1,81,12,0.001591001
1,81,14,0.000418501
1,81,19,0.00998596
1,81,20,4.29E-08
1,82,1,0.05088235
1,82,2,0.01943497
1,82,3,0.010782516
1,82,4,0.005961463
1,82,5,0.003742416
1,82,6,0.002313672
1,82,7,0.001196003
1,82,8,0.000758624
1,82,9,0.035813749
1,82,10,0.014815896
1,82,11,0.008796785
1,82,12,0.005374111
1,82,13,0.003719832
1,82,14,0.001899858
1,82,15,0.000994247
1,82,17,0.060586425
1,82,18,1.70E-05
1,82,19,1.71E-05
1,82,20,1.05E-05
2,1,1,170.4106723
2,1,2,268.3613425
2,1,3,317.5976881
2,1,4,324.7706093
2,1,5,374.6532477
2,1,6,405.3813907
2,1,7,454.3944295
2,1,8,453.3461406
2,1,9,472.0104166
2,1,10,447.5161198
2,1,11,432.4295159
2,1,12,464.6054407
2,1,13,434.5349331
2,1,14,473.0654822
2,1,15,450.7897331
2,1,16,430.1113569
2,1,17,433.0784821
2,1,18,438.4864259
2,1,19,441.3054202
2,1,20,3791.674658
2,2,1,79.41342923
2,2,2,117.7115073
2,2,3,136.2142214
2,2,4,138.876424
2,2,5,157.1843108
2,2,6,168.2974153
2,2,7,172.6551008
2,2,8,185.4253775
2,2,9,192.0230948
2,2,10,183.3561559
2,2,11,177.9864417
2,2,12,183.2057008
2,2,13,178.7545659
2,2,14,192.4219148
2,2,15,184.4404471
2,2,16,177.2091095
2,2,17,184.6992989
2,2,18,180.240976
2,2,19,188.1879355
2,2,20,501.0184142
2,3,1,170.4120277
2,3,2,235.8281043
2,3,3,317.5986803
2,3,4,324.772061
2,3,5,348.4422201
2,3,6,399.0404545
2,3,7,454.3956666
2,3,8,453.3493696
2,3,9,472.0116706
2,3,10,447.5193367
2,3,11,432.43479
2,3,12,464.5876464
2,3,13,434.531378
2,3,14,481.978821
2,3,15,450.7373611
2,3,16,430.0987172
2,3,17,455.0300728
2,3,18,438.7283198
2,3,19,397.8277904
2,3,20,1301.946542
2,4,1,26.64446164
2,4,2,21.02877087
2,4,3,46.99974878
2,4,4,60.75078355
2,4,5,105.7551098
2,4,6,144.8076887
2,4,7,158.7789269
2,4,8,157.7986616
2,4,9,98.11884283
2,4,10,53.90953507
2,4,11,73.77927019
2,4,12,102.3326832
2,4,13,124.6726213
2,4,14,144.6455275
2,4,15,172.955209
2,4,16,169.2639124
2,4,17,132.0577501
2,4,18,102.1248367
2,4,19,118.8445761
2,4,20,194.6821352
2,5,1,69.46493983
2,5,2,86.4057681
2,5,3,130.398396
2,5,4,138.8766838
2,5,5,157.1845457
2,5,6,168.2975618
2,5,7,144.3905162
2,5,8,139.1804847
2,5,9,152.890414
2,5,10,152.5449223
2,5,11,152.2275597
2,5,12,179.4899208
2,5,13,178.743899
2,5,14,181.0724549
2,5,15,184.5125757
2,5,16,190.0455845
2,5,17,195.6737409
2,5,18,216.1367552
2,5,19,199.315355
2,5,20,388.3997623
2,6,1,25.68508991
2,6,2,36.85429073
2,6,3,44.96563445
2,6,4,77.18284467
2,6,5,43.83320781
2,6,6,61.1966354
2,6,7,66.27714372
2,6,8,36.06890883
2,6,9,52.11857954
2,6,10,66.77352253
2,6,11,58.50008283
2,6,12,72.39972584
2,6,13,82.66034822
2,6,14,74.3333121
2,6,15,84.02111512
2,6,16,85.02062877
2,6,17,65.1750809
2,6,18,84.7888645
2,6,19,62.78052884
2,6,20,96.7307671
2,7,1,181.1543137
2,7,2,64.35260706
2,7,3,38.13136901
2,7,4,27.11492212
2,7,5,21.61722904
2,7,6,132.2299505
2,7,7,62.06974131
2,7,8,41.34925231
2,7,9,30.87454288
2,7,10,22.43508223
2,7,11,158.2309749
2,7,12,73.65602336
2,7,13,49.96729115
2,7,14,30.88493334
2,7,15,22.36646257
2,7,16,171.1505013
2,7,17,76.8811349
2,7,18,50.1846829
2,7,19,0.055847002
2,7,20,0.034794619
2,8,1,141.9022175
2,8,2,39.77027389
2,8,3,30.42128198
2,8,4,21.25734769
2,8,5,20.07407434
2,8,6,18.66795901
2,8,7,21.61419246
2,8,8,117.8027633
2,8,9,62.54911842
2,8,10,48.51292983
2,8,11,33.57815504
2,8,12,28.45078525
2,8,13,23.94289984
2,8,14,38.33745905
2,8,15,146.1674194
2,8,16,68.19975607
2,8,17,50.92834128
2,8,18,33.60362345
2,8,19,0.000876546
2,8,20,0.000546119
2,9,1,144.775006
2,9,2,54.66625883
2,9,3,33.51891266
2,9,4,21.97453378
2,9,5,13.95163271
2,9,6,9.079572156
2,9,7,7.224588762
2,9,8,99.49386363
2,9,9,45.00242968
2,9,10,28.37464857
2,9,11,18.58935435
2,9,12,11.89609754
2,9,13,8.737075695
2,9,14,12.29830437
2,9,15,123.330265
2,9,16,51.04916492
2,9,17,31.30811935
2,9,18,19.93531627
2,9,19,0.000587535
2,9,20,0.000366055
2,10,1,211.6119827
2,10,2,82.29778716
2,10,3,46.71553584
2,10,4,27.00198567
2,10,5,21.98853644
2,10,6,53.39035424
2,10,7,31.26682584
2,10,8,18.52746383
2,10,9,14.04989131
2,10,10,19.34382619
2,10,11,56.20238822
2,10,12,32.47554664
2,10,13,18.48390326
2,10,14,22.90182787
2,10,15,34.18482493
2,10,16,15.63724319
2,10,17,8.88E-05
2,10,18,8.94E-05
2,10,19,8.99E-05
2,10,20,5.60E-05
3,1,1,142.4629339
3,1,2,172.4718137
3,1,3,178.9353528
3,1,4,205.8991476
3,1,5,292.3702966
3,1,6,341.2616482
3,1,7,281.2496014
3,1,8,376.7413783
3,1,9,463.152405
3,1,10,376.1878538
3,1,11,268.6024475
3,1,12,307.8036143
3,1,13,364.4082952
3,1,14,291.9993554
3,1,15,279.1741849
3,1,16,434.6292302
3,1,17,434.326036
3,1,18,438.5716066
3,1,19,427.9757944
3,1,20,2567.144497
3,2,1,311.6175601
3,2,2,450.183966
3,2,3,540.3098848
3,2,4,838.8555114
3,2,5,646.2120917
3,2,6,1047.595635
3,2,7,796.4519171
3,2,8,794.4650222
3,2,9,829.9568599
3,2,10,783.4001518
3,2,11,1028.607639
3,2,12,815.8579182
3,2,13,1010.349423
3,2,14,832.0803828
3,2,15,789.6162475
3,2,16,944.8859103
3,2,17,797.5733963
3,2,18,900.719054
3,2,19,855.3659523
3,2,20,7532.092484
3,3,1,362.7151736
3,3,2,479.1819793
3,3,3,485.2233836
3,3,4,496.3785529
3,3,5,515.5264558
3,3,6,547.0954448
3,3,7,467.4265157
3,3,8,467.9051926
3,3,9,548.7063569
3,3,10,596.9942427
3,3,11,636.3970206
3,3,12,652.8273495
3,3,13,597.0629052
3,3,14,586.2587583
3,3,15,629.973437
3,3,16,670.9609786
3,3,17,703.8271296
3,3,18,696.454887
3,3,19,661.473469
3,3,20,910.8840284
3,4,1,21.74318696
3,4,2,28.03352156
3,4,3,30.86207312
3,4,4,31.27207192
3,4,5,33.96338083
3,4,6,35.5663038
3,4,7,38.02017645
3,4,8,38.12801167
3,4,9,38.66464624
3,4,10,37.62914844
3,4,11,36.96997831
3,4,12,38.51256162
3,4,13,37.19489475
3,4,14,39.70468262
3,4,15,38.0663504
3,4,16,37.68457677
3,4,17,33.94337144
3,4,18,37.48955946
3,4,19,39.37854551
3,4,20,128.4709916
3,5,1,5.930828735
3,5,2,5.991039104
3,5,3,6.12321415
3,5,4,6.341383079
3,5,5,6.65944533
3,5,6,7.072261849
3,5,7,7.532181971
3,5,8,14.17765045
3,5,9,6.648050974
3,5,10,6.830971979
3,5,11,7.782354307
3,5,12,8.215450437
3,5,13,8.542662233
3,5,14,9.605448793
3,5,15,14.64415297
3,5,16,9.28342391
3,5,17,9.456111108
3,5,18,16.77359533
3,8,1,261.2241832
3,8,2,273.1945784
3,8,3,280.0170748
3,8,4,282.1080217
3,8,5,284.8035048
3,8,6,286.6227894
3,8,7,287.6824199
3,8,8,290.3878703
3,8,9,294.494917
3,8,10,296.9588549
3,8,11,300.5181547
3,8,12,308.0320925
3,8,13,315.1359157
3,8,14,327.3488643
3,8,15,252.3999023
3,8,16,217.7355275
3,8,17,223.575163
3,8,18,228.7121684
3,8,19,237.9343948
3,8,20,537.1836323
3,9,1,23.94915151
3,9,2,25.06518437
3,9,3,25.79550883
3,9,4,26.1530373
3,9,5,26.62072311
3,9,6,27.07395774
3,9,7,27.53045749
3,9,8,28.17200544
3,9,9,29.05648262
3,9,10,29.81530381
3,9,11,30.84595467
3,9,12,32.04517271
3,9,13,33.52291067
3,9,14,35.35267579
3,9,15,37.31028161
3,9,16,39.20675045
3,9,17,41.15881299
3,9,18,43.03731162
3,9,19,18.72242706
3,9,20,138.9022548
3,10,1,0.832832273
3,10,2,0.871747571
3,10,3,0.897174653
3,10,4,0.909582694
3,10,5,0.925740193
3,10,6,0.941499134
3,10,7,0.957370679
3,10,8,0.980544217
3,10,9,1.009411391
3,10,10,1.038021824
3,10,11,1.068429411
3,10,12,1.11044745
3,10,13,1.162352511
3,10,14,1.226441481
3,10,15,1.295108827
3,10,16,1.361967739
3,10,17,1.430374062
3,10,18,1.496008859
3,10,19,1.568694548
3,10,20,5.791002267
4,1,1,67.98206092
4,1,2,68.21619324
4,1,3,129.7242447
4,1,4,130.6982603
4,1,5,56.76379474
4,1,6,59.95440668
4,1,7,74.8287586
4,1,8,81.61295665
4,1,9,102.6043305
4,1,10,109.0791888
4,1,11,115.5997408
4,1,12,126.0714039
4,1,13,101.4443696
4,1,14,99.19313077
4,1,15,106.6252981
4,1,16,113.6642082
4,1,17,131.8248964
4,1,18,153.6537969
4,1,19,166.323709
4,1,20,200.4367012
4,2,1,105.0044705
4,2,2,105.3310442
4,2,3,69.1822155
4,2,4,70.0011417
4,2,5,84.48627714
4,2,6,87.25006925
4,2,7,135.5476781
4,2,8,126.865081
4,2,9,111.7384898
4,2,10,105.759132
4,2,11,113.093256
4,2,12,122.9242605
4,2,13,145.7779959
4,2,14,148.7687154
4,2,15,140.3277192
4,2,16,134.1976581
4,2,17,135.6714292
4,2,18,136.8410787
4,2,19,153.9675579
4,2,20,193.8948966
4,3,1,79.72513348
4,3,2,85.28185471
4,3,3,149.1735183
4,3,4,159.6562413
4,3,5,80.04387572
4,3,6,82.83156791
4,3,7,97.57731562
4,3,8,118.7469064
4,3,9,142.1315669
4,3,10,140.265877
4,3,11,145.3389187
4,3,12,154.8556032
4,3,13,133.8972528
4,3,14,133.0074194
4,3,15,145.9095006
4,3,16,150.2131752
4,3,17,172.0816824
4,3,18,191.5150045
4,3,19,203.8017592
4,3,20,265.5988404
4,4,1,145.7433024
4,4,2,145.9823378
4,4,3,123.2557733
4,4,4,123.9693789
4,4,5,64.19085514
4,4,6,80.38951498
4,4,7,95.01612258
4,4,8,115.1078688
4,4,9,138.6263038
4,4,10,143.5708118
4,4,11,149.2840349
4,4,12,150.9364066
4,4,13,123.3705833
4,4,14,131.7093134
4,4,15,143.5814416
4,4,16,159.8150204
4,4,17,175.6045562
4,4,18,180.52888
4,4,19,191.397059
4,4,20,253.5512702
4,5,1,224.4151146
4,5,2,255.9628024
4,5,3,258.7538708
4,5,4,299.3033578
4,5,5,322.8984792
4,5,6,301.8406242
4,5,7,328.6531608
4,5,8,362.2532073
4,5,9,352.0596065
4,5,10,345.9607558
4,5,11,355.7846366
4,5,12,362.8688023
4,5,13,353.3863629
4,5,14,368.7379835
4,5,15,374.9050094
4,5,16,367.9563692
4,5,17,373.2773466
4,5,18,358.0035761
4,5,19,336.6622235
4,5,20,755.1813901
4,6,1,210.6659757
4,6,2,254.1014503
4,6,3,216.6493452
4,6,4,189.0389397
4,6,5,196.4095547
4,6,6,215.9879266
4,6,7,224.0908032
4,6,8,239.6601878
4,6,9,257.4014688
4,6,10,255.4763741
4,6,11,250.0780128
4,6,12,256.4616396
4,6,13,254.6268711
4,6,14,257.0229946
4,6,15,269.2572019
4,6,16,266.6602473
4,6,17,257.2446916
4,6,18,273.1394655
4,6,19,196.5207205
4,6,20,547.4619418
4,7,1,8.544239726
4,7,2,8.569206418
4,7,3,2.457989922
4,7,4,2.483499067
4,7,5,0.402642825
4,7,6,0.411464634
4,7,7,0.075126716
4,7,8,0.077825888
4,7,9,13.87918325
4,7,10,10.58097634
4,7,11,3.697590658
4,7,12,3.511590703
4,7,13,1.143258315
4,7,14,1.01992831
4,7,15,0.650058465
4,7,16,1.051162158
4,7,17,15.53734038
4,7,18,12.65631606
4,7,19,9.796749816
4,8,1,11.43397913
4,8,2,11.46334085
4,8,3,1.85909536
4,8,4,1.876447743
4,8,5,1.371362858
4,8,6,1.399136328
4,8,7,0.365265384
4,8,8,0.378270282
4,8,9,16.74329355
4,8,10,13.75998679
4,8,11,2.897078189
4,8,12,2.802181614
4,8,13,2.311857926
4,8,14,2.272542822
4,8,15,1.605914187
4,8,17,20.38926697
4,8,18,14.42077443
4,8,19,9.833764314
4,9,1,1.100863392
4,9,2,1.104513756
4,9,3,1.168769816
4,9,4,1.1824803
4,9,5,0.212425615
4,9,6,0.217515693
4,9,7,0.208116481
4,9,8,0.215600214
4,9,9,1.942246109
4,9,10,1.371775935
4,9,11,1.552497234
4,9,12,1.58328484
4,9,13,0.39382034
4,9,14,0.381065762
4,9,15,0.370010273
4,9,16,0.373154255
4,9,17,2.322315941
4,9,18,1.830841724
4,9,19,2.830722633
4,10,1,79.2994557
4,10,2,79.43735502
4,10,3,107.9090764
4,10,4,108.5763541
4,10,5,75.85187383
4,10,6,76.94181479
4,10,7,39.05604564
4,10,8,59.07820586
4,10,9,82.86664889
4,10,10,90.97036211
4,10,11,98.81140734
4,10,12,110.1346708
4,10,13,106.6877413
4,10,14,103.0717675
4,10,15,83.56945359
4,10,16,97.80009473
4,10,17,116.3163501
4,10,18,133.086792
4,10,19,147.6480445
4,10,20,174.5373518
4,11,1,113.4599915
4,11,2,113.7522297
4,11,3,83.97580767
4,11,4,84.75512695
4,11,5,61.11833124
4,11,6,62.34927497
4,11,7,44.27136592
4,11,8,71.40508545
4,11,9,102.9562242
4,11,10,117.0895713
4,11,11,109.1450361
4,11,12,110.0439528
4,11,13,93.96127662
4,11,14,89.64734479
4,11,15,82.21467052
4,11,16,112.7431897
4,11,17,130.3099491
4,11,18,142.7766553
4,11,19,153.9075309
4,11,20,154.0850768
4,12,1,32.67054766
4,12,2,32.74854428
4,12,3,39.10658634
4,12,4,39.43870412
4,12,5,27.0292196
4,12,6,27.53573605
4,12,7,21.48856643
4,12,8,23.87892202
4,12,9,49.85804053
4,12,10,42.52650106
4,12,11,49.50612633
4,12,12,51.94841872
4,12,13,42.24913405
4,12,14,39.48903702
4,12,15,34.43606339
4,12,16,37.70845968
4,12,17,55.8160443
4,12,18,56.99929698
4,12,19,73.6483949
4,12,20,63.76961442
4,13,1,16.3102817
4,13,2,16.37085801
4,13,3,14.85984702
4,13,4,15.05297306
4,13,5,24.0519748
4,13,6,24.67030689
4,13,7,4.225699002
4,13,8,4.376984125
4,13,9,28.7986426
4,13,10,20.62815085
4,13,11,20.21494151
4,13,12,21.51689332
4,13,13,31.26678643
4,13,14,31.78125785
4,13,15,9.361425102
4,13,16,11.08587181
4,13,17,31.55315297
4,13,18,29.1974081
4,13,19,53.74478368
4,14,1,120.5286957
4,14,2,120.887524
4,14,3,68.98899649
4,14,4,72.35967279
4,14,5,114.8433757
4,14,6,122.3364519
4,14,7,40.38618798
4,14,8,70.73353993
4,14,9,105.3476764
4,14,10,121.0255819
4,14,11,109.8453513
4,14,12,116.0237888
4,14,13,132.7102964
4,14,14,141.0457692
4,14,15,100.3253943
4,14,16,113.9702694
4,14,17,127.9294799
4,14,18,138.5663191
4,14,19,152.1620007
4,14,20,195.167963
4,15,1,18.18133123
4,15,2,18.23355
4,15,3,13.83078571
4,15,4,13.97308667
4,15,5,37.64836912
4,15,6,38.46863995
4,15,7,6.558523668
4,15,8,11.16092946
4,15,9,38.55409647
4,15,10,23.79975697
4,15,11,20.44190168
4,15,12,24.81630539
4,15,13,42.27149698
4,15,14,47.03644835
4,15,15,18.94249057
4,15,16,22.40863872
4,15,17,42.28996411
4,15,18,36.70476429
4,15,19,64.90472811
4,16,1,4.794315116
4,16,2,2.302202118
4,16,3,2.318037204
4,16,4,1.582914989
4,16,5,1.610999596
4,16,6,0.066263306
4,16,7,0.068659561
4,16,8,8.833710193
4,16,9,3.636226385
4,16,10,3.384477337
4,16,11,2.505813837
4,16,12,2.606643037
4,16,13,0.554096358
4,16,14,0.825201266
4,16,15,9.747101304
4,16,16,4.730442306
4,16,17,4.225824109
4,16,18,3.254956677
4,16,19,6.415169841
4,17,1,59.62900674
4,17,2,63.77279715
4,17,3,106.3582699
4,17,4,113.2297542
4,17,5,27.97306758
4,17,6,28.85223365
4,17,7,160.9113049
4,17,8,153.1453899
4,17,9,175.9259331
4,17,10,166.756773
4,17,11,130.0564345
4,17,12,128.2320662
4,17,13,169.4960548
4,17,14,190.4942511
4,17,15,200.6013885
4,17,16,197.0602118
4,17,17,186.2409807
4,17,18,178.9588718
4,17,19,187.0232834
4,17,20,326.8771959
4,18,1,3.852607434
4,18,2,4.627476028
4,18,3,4.676842722
4,18,4,2.369696124
4,18,5,2.429247977
4,18,6,0.498503194
4,18,7,0.517337325
4,18,8,12.11201171
4,18,9,7.334535286
4,18,10,6.776242927
4,18,11,3.989999875
4,18,12,3.933247879
4,18,13,1.483861555
4,18,14,2.006287631
4,18,15,13.21408918
4,18,16,8.866361257
4,18,17,7.963569206
4,18,18,5.263451932
4,18,19,8.710774603
4,18,20,2.208384134
4,19,1,2.410717164
4,19,2,0.938637135
4,19,3,0.537585457
4,19,4,0.311001851
4,19,5,0.193864596
4,19,6,0.118995718
4,19,7,0.062400998
4,19,8,0.038257159
4,19,9,2.421541539
4,19,10,0.973859116
4,19,11,0.564622723
4,19,12,0.332255688
4,19,13,0.211720556
4,19,14,0.1324104
4,19,15,0.095339303
4,19,16,0.000735155
4,19,17,2.882338544
4,19,18,1.133919971
4,19,19,0.00277608
4,19,20,0.001698876
4,20,1,7.34419716
4,20,2,2.874600402
4,20,3,1.646805399
4,20,4,0.951248957
4,20,5,0.592050385
4,20,6,0.364833379
4,20,7,6.483571354
4,20,8,2.664164071
4,20,9,1.593656409
4,20,10,0.89303946
4,20,11,0.557161777
4,20,12,0.349354708
4,20,13,7.545029662
4,20,14,3.030614753
4,20,15,1.776716919
4,20,16,0.982036495
4,20,17,0.6707646
4,20,18,0.393516609
4,20,19,8.013027781
4,20,20,0.009261298
4,21,1,2.985739538
4,21,2,1.17043009
4,21,3,0.670886671
4,21,4,0.387862632
4,21,5,0.241797087
4,21,6,0.148399264
4,21,7,0.077740445
4,21,8,0.048870187
4,21,9,3.018389821
4,21,10,1.214053831
4,21,11,0.704530455
4,21,12,0.413915706
4,21,13,0.263632119
4,21,14,0.164705638
4,21,15,0.087651316
4,21,16,0.055345286
4,21,17,3.830350185
4,21,18,1.413811178
4,21,19,0.003449074
4,21,20,0.002110728
4,22,1,21.7247425
4,22,2,8.403722001
4,22,3,4.694318978
4,22,4,2.628756242
4,22,5,1.650140776
4,22,6,1.017300177
4,22,7,0.534500754
4,22,8,3.835991885
4,22,9,15.32100653
4,22,10,8.536712934
4,22,11,4.886703803
4,22,12,2.807314586
4,22,13,1.799033743
4,22,14,1.147272312
4,22,15,0.603188535
4,22,16,7.655717563
4,22,17,19.84743914
4,22,18,10.02618927
4,22,19,0.02463133
4,22,20,0.015073623
4,23,1,136.1865943
4,23,2,52.76647291
4,23,3,29.5425293
4,23,4,16.59907066
4,23,5,10.48532649
4,23,6,6.423177492
4,23,7,31.30051716
4,23,8,69.29725237
4,23,9,51.68917222
4,23,10,29.20101193
4,23,11,16.60490634
4,23,12,10.7101076
4,23,13,15.78677889
4,23,14,51.28581352
4,23,15,81.58731579
4,23,16,59.5531875
4,23,17,33.07779322
4,23,18,18.5594021
4,23,19,11.85897821
4,23,20,0.113661186
4,24,1,48.28693377
4,24,2,18.67662534
4,24,3,10.57210593
4,24,4,6.061218108
4,24,5,3.788797324
4,24,6,2.33205147
4,24,7,1.211358884
4,24,8,13.61471718
4,24,9,25.7935137
4,24,10,19.25727947
4,24,11,11.12989017
4,24,12,6.544695425
4,24,13,4.180726169
4,24,14,2.66999719
4,24,15,8.188372262
4,24,16,15.66890735
4,24,17,31.04584647
4,24,18,22.64056107
4,24,19,12.76556772
4,24,20,0.043324801
4,25,1,13.11936238
4,25,2,5.087869122
4,25,3,2.97253043
4,25,4,1.77610509
4,25,5,1.107759758
4,25,6,0.684825855
4,25,7,0.36782614
4,25,8,0.241521262
4,25,9,12.4111385
4,25,10,5.000455947
4,25,11,2.910468711
4,25,12,1.74395729
4,25,13,1.105109366
4,25,14,0.691395914
4,25,15,0.374625785
4,25,16,0.247334583
4,25,17,14.4039853
4,25,18,5.681574699
4,25,19,0.002970954
4,25,20,0.001818133
4,26,1,104.1233391
4,26,2,41.58865475
4,26,3,23.17809707
4,26,4,13.00611964
4,26,5,8.197441983
4,26,6,5.104864899
4,26,7,2.687293144
4,26,8,29.28424509
4,26,9,48.96860292
4,26,10,40.18235793
4,26,11,22.72686869
4,26,12,13.02992368
4,26,13,8.352806288
4,26,14,5.270230516
4,26,15,18.24541576
4,26,16,31.67687902
4,26,17,57.01982391
4,26,18,45.86415991
