DUMMY,DUMMY,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
12,9,35,2.3,40,2.2,38,1.95,50,1.95,,,,,,,,,,,,
12,10,35,2.3,40,2.2,38,1.95,50,1.95,,,,,,,,,,,,
12,11,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,12,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,13,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,14,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,15,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,16,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,17,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,18,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,19,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,20,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,21,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,22,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,23,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,24,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,25,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
12,26,35,1.8,50,2,0,1,0,1,,,,,,,,,,,,
13,1,30,1.7,32,1.9,0,1,0,1,,,,,,,,,,,,
13,2,30,1.7,32,1.9,0,1,0,1,,,,,,,,,,,,
13,3,30,1.7,32,1.9,0,1,0,1,,,,,,,,,,,,
13,4,30,1.7,32,1.9,0,1,0,1,,,,,,,,,,,,
13,5,30,1.7,32,1.9,0,1,0,1,,,,,,,,,,,,
13,6,30,1.7,32,1.9,0,1,0,1,,,,,,,,,,,,
13,7,30,1.7,32,1.9,0,1,0,1,,,,,,,,,,,,
13,8,30,1.7,32,1.9,0,1,0,1,,,,,,,,,,,,
13,9,30,1.7,32,1.9,0,1,0,1,,,,,,,,,,,,
13,10,30,1.7,32,1.9,0,1,0,1,,,,,,,,,,,,
13,11,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,12,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,13,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,14,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,15,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,16,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,17,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,18,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,19,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,20,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,21,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,22,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,23,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,24,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,25,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
13,26,30,1.9,32,1.9,0,1,0,1,,,,,,,,,,,,
14,1,32,1.8,28,1.8,10,1.6,8,1.5,,,,,,,,,,,,
14,2,32,1.8,28,1.8,10,1.6,8,1.5,,,,,,,,,,,,
14,3,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,4,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,5,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,6,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,7,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,8,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,9,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,10,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,11,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,12,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,13,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,14,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,15,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,16,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,17,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,18,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,19,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,20,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,21,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,22,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,23,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,24,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,25,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
14,26,32,1.8,28,1.8,10,1.5,8,1.5,,,,,,,,,,,,
15,1,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,2,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,3,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,4,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,5,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,6,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,7,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,8,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,9,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,10,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,11,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,12,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,13,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,14,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,15,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,16,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,17,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,18,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,19,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,20,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,21,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,22,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,23,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,24,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,25,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
15,26,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,1,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,2,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,3,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,4,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,5,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,6,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,7,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,8,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,9,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,10,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,11,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,12,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,13,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,14,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,15,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,16,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,17,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,18,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,19,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,20,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,21,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,22,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,23,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,24,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,25,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
16,26,55,2.5,60,2.5,5,1.5,8,1.5,,,,,,,,,,,,
