DUMMY,DUMMY,DUMMY,1
11,1,5,35.55903743
11,1,6,35.96575152
11,1,7,29.25420733
11,1,8,34.37369927
11,1,9,34.55858498
11,1,10,35.9490994
11,1,11,36.68360426
11,1,12,28.09521582
11,1,13,35.61276418
11,1,14,21.72720905
11,1,15,24.93397021
11,1,16,26.03800359
11,1,17,16.10872772
11,1,20,286.8432927
11,2,1,46.84908354
11,2,2,50.46485821
11,2,3,49.63599147
11,2,4,57.44097296
11,2,5,56.93912618
11,2,6,56.07308056
11,2,7,47.50886731
11,2,8,50.03915122
11,2,9,49.19497186
11,2,10,50.40951827
11,2,11,49.60095459
11,2,12,39.99921016
11,2,13,43.37958541
11,2,14,22.34266659
11,2,15,18.06400158
11,2,20,334.1452723
11,3,1,40.39044774
11,3,2,50.53216275
11,3,3,65.45735206
11,3,4,68.43190392
11,3,5,52.74551803
11,3,6,47.44481225
11,3,7,22.38430006
11,3,8,24.25351466
11,3,9,21.98303712
11,3,10,22.71902199
11,3,11,12.85478511
11,3,15,13.6060519
11,3,18,65.46738839
11,3,19,43.22029726
11,3,20,67.53190816
11,4,1,14.95540334
11,4,2,9.662838315
11,4,3,4.647661812
11,4,4,5.57347326
11,4,5,4.17396768
11,4,6,1.78878932
11,4,9,0.853419811
11,4,10,9.602709218
11,4,11,1.659586514
11,4,20,29.61403896
11,7,20,242.4374685
11,8,20,101.6408977
12,1,1,701.4669018
12,1,3,29.83656927
12,1,4,13.6226284
12,1,5,5.437861787
12,1,7,596.0101907
12,1,11,57.00010148
12,1,13,752.017439
12,1,20,354.653316
12,2,1,152.3416937
12,2,3,243.9053702
12,2,4,180.6028437
12,2,6,300.2586149
12,2,7,181.7671594
12,2,9,339.8690947
12,2,10,224.3309229
12,2,11,235.3937113
12,2,13,407.8872562
12,2,16,547.5666142
12,2,17,159.7298317
12,2,19,594.5194087
12,2,20,345.4015962
12,3,1,46.08149913
12,3,2,53.00071092
12,3,3,62.67540896
12,3,4,66.37695488
12,3,5,60.33103079
12,3,6,54.42586178
12,3,7,41.59723634
12,3,8,41.33428818
12,3,9,38.89591037
12,3,10,37.29214257
12,3,11,34.54327378
12,3,12,25.96684461
12,3,13,28.07146753
12,3,14,20.61002008
12,3,15,22.91229225
12,3,16,25.30559101
12,3,17,21.46821479
12,3,18,24.51553608
12,3,19,20.50891605
12,3,20,17041.96164
12,4,1,13.77319057
12,4,2,16.59684797
12,4,3,20.46234965
12,4,4,21.94061046
12,4,5,19.56594742
12,4,6,17.26126889
12,4,7,12.00816224
12,4,8,11.52088278
12,4,9,9.919151494
12,4,10,8.896293947
12,4,11,7.617022376
12,4,20,344.4678275
12,5,1,13.7727463
12,5,2,16.59628722
12,5,3,20.46239167
12,5,4,21.96573757
12,5,5,19.59559829
12,5,6,17.09731601
12,5,7,11.74021736
12,5,8,11.67316052
12,5,9,10.20553012
12,5,10,9.315465404
12,5,11,7.592838773
12,5,12,4.424546539
12,5,20,664.0147632
12,9,20,360.0225462
12,10,20,651.4852844
13,1,1,197.5673519
13,1,2,243.9099367
13,1,3,275.9191536
13,1,4,525.7540108
13,1,5,304.637609
13,1,6,384.7535769
13,1,7,476.4241687
13,1,8,393.4406798
13,1,9,380.8375689
13,1,10,626.1512401
13,1,11,510.9555405
13,1,12,194.082095
13,1,13,866.8317188
13,1,14,408.5071834
13,1,16,1016.321915
13,1,17,542.5639291
