DUMMY,DUMMY,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
6,16,6.1,55,0,0.855,0.03,0,0.531660771,1,0.11,40,10,193390321.1,0.25,0,0.25,0.001588716,0.3,,10.84774037,0
6,17,5.4,30,0,0.76,0.01,0,0.531660771,1,0.1,40,10,75836585176,0.25,0,0.25,0.209484627,0.3,,2.115105399,0
6,18,5.95,40,0,0.76,0.01,0,0.531660771,1,0.1,40,10,1.25109E+11,0.25,0,0.25,0.342688811,0.3,,2.088514232,0
6,19,6.7,55,0,0.855,0.01,0,0.531660771,1,0.1,45,11,9.26454E+11,0.25,0,0.25,1.149841352,0.3,,1.535436023,0
6,20,6.5,65,0,0.76,0.01,0,0.531660771,1,0.1,45,11,2.50213E+11,0.25,0,0.25,0.360822529,0.3,,1.923034996,0
6,21,6.6,60,0,0.76,0.01,0,0.531660771,1,0.1,45,11,4.09026E+12,0.25,0,0.25,3.793354668,0.3,,0.991788981,0
6,22,6.45,50,0,0.855,0.01,0,0.531660771,1,0.1,45,11,2.24996E+12,0.25,0,0.25,2.327871537,0.3,,1.168652818,0
6,23,6.25,60,0,0.76,0.01,0,0.531660771,1,0.1,45,11,7.59287E+11,0.25,0,0.25,0.879499065,0.3,,1.384378285,0
6,24,6.525,55,0,0.76,0.01,0,0.531660771,1,0.1,45,11,3.33234E+14,0.25,0,0.25,147.7011463,0.3,,0.327688896,0
6,25,5.25,23.95026775,0,0.855,0.01,0,0.531660771,1,0.06,38,10,8.03566E+11,0.25,0,0.25,1.560393421,0.3,,1.180674842,0
6,26,4.75,18,0,0.76,0.01,0,0.531660771,1,0.06,38,10,23861033208,0.25,0,0.25,0.075866061,0.3,,2.473710416,0
6,27,4.6,15,0,0.76,0.01,0,0.531660771,1,0.06,38,10,4.78066E+13,0.25,0,0.25,4.20E+01,0.3,,0.358814742,0
6,28,6.1,46.94027472,0,0.855,0.01,0,0.531660771,1,0.06,35,10,515914620.5,0.25,0,0.25,0.003984238,0.3,,8.661396975,0
6,29,6.210380435,44.06664283,0,0.76,0.01,0,0.531660771,1,0.06,35,10,440740280.7,0.25,0,0.25,3.51E-03,0.3,,9.057388489,0
6,30,5.3,26,0,0.76,0.01,0,0.531660771,1,0.06,35,10,9238590344,0.25,0,0.25,0.039197729,0.3,,3.527114536,0
7,1,5.733404127,14.59259159,0,0.7,0.01,0,0.550673638,1,0.06,35,9,0,0.25,0,0.25,0.118948828,0.3,,4.501930103,0
7,2,5.65,14.59259159,0,0.7,0.01,0,0.624814045,1,0.06,35,10,0,0.25,0,0.25,0.126746248,0.3,,4.981574202,0
7,3,5.8,14.59259159,0,0.7,0.01,0,0.587653213,1,0.06,35,10,0,0.25,0,0.25,0.374581958,0.3,,3.260095695,0
7,4,5.733404127,14.59259159,0,0.6,0.01,0,0.587653213,0,0.06,35,10,933597898.9,0.25,0,0.25,0.060540664,0.3,,3.292969904,0
7,5,5.65,14.59259159,0,0.6,0.01,0,0.587653213,0,0.06,35,10,636537483,0.25,0,0.25,0.044159404,0.3,,3.643809107,0
7,6,5.8,14.59259159,0,0.6,0.01,0,0.587653213,0,0.06,35,10,4031931759,0.25,0,0.25,0.210840914,0.3,,2.38462099,0
7,7,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,8,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,9,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,10,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,11,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,12,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,13,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,14,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,15,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,16,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,17,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,18,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,19,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,20,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,21,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,22,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,23,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,24,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
7,26,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.00E+00,0.3,,0,0
8,1,8.05,130,0,0.75,1,0,0.8,0.6,0.08,35,6,0,0.25,0,0.25,49.21154856,0.3,,0.945,0
8,2,5.41,10,0,0.75,1,0,0.599737453,0.6,0.13,35,1,0,0.25,0,0.25,237.3194061,0.3,,0.8584,0
8,3,7.32,57,0,0.5,0.02,0,0.21092252,1,0.05,40,5,0,0.25,0,0.25,10.92991892,0.3,,2.294,0
8,4,5,33,0,0.5,0.01,0,0.07078495,1,0,52,5,0,0.25,0,0.25,0.000134857,0.3,,40.512,0
8,5,8.33,105.5,0,0.5,0.01,0,0.181943154,1,0.035,52,8,0,0.25,0,0.25,1.456371746,0.3,,3.201,0
8,6,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,7,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,8,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,9,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,10,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,11,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,12,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,13,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,14,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,15,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,16,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,17,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,18,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,19,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,20,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,21,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,22,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,23,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,24,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
8,26,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
9,1,6.1,20,0,0.7,1,0,0.699999996,0.7,0.13,35,2,0,0.25,0,0.25,294.1432716,0.3,,0.86552812,0
9,2,5.9,9,0,0.7,1,0,0.54981516,0.7,0.13,35,1,0,0.25,0,0.25,187.2184832,0.3,,1.045951147,0
9,3,5.5,55,0,0.15,0.01,0,0.113368778,0.9,0.01,34,7,0,0.25,0,0.25,0.034898102,0.3,,5.700700163,0
9,4,5.5,55,0,0.15,0.01,0,0.113368778,0.9,0.01,34,7,0,0.25,0,0.25,0.028790934,0.3,,5.700700158,0
9,5,5.7,55,0,0.15,0.01,0,0.084428751,0.9,0.01,34,6,0,0.25,0,0.25,0.004544944,0.3,,11.26759256,0
9,6,5.2,20,0,0.15,1,0,0.049985124,0.9,0,34,6,0,0.25,0,0.25,0,0.3,,0,0
9,7,6.6,30,0,0.7,1,0,0.599999997,0.6,0.08,30,2,0,0.25,0,0.25,0,0.3,,0,0
9,8,6,10.1,0,0.7,1,0,0.499823552,0.25,0.08,30,1,0,0.25,0,0.25,0,0.3,,0,0
9,9,5.5,55,0,0.15,0.01,0,0.113368778,0.9,0.01,34,7,0,0.25,2189082123,0.25,40.19753826,0.3,90,1.282657536,0
9,10,5.5,55,0,0.15,0.01,0,0.113368778,0.9,0.01,34,7,0,0.25,2407990335,0.25,40.29198667,0.3,90,1.282657536,0
9,11,5.7,55,0,0.15,0.01,0,0.084428751,0.9,0.01,34,6,0,0.25,3565980,0.25,0.225021587,0.3,130,6.760555532,0
9,12,5.2,20,0,0.15,1,0,0.049985124,0.9,0,34,6,0,0.25,886.7420875,0.25,0.000225804,0.3,130,53.71808615,0
9,13,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
9,14,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
9,15,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
9,16,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
9,17,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
9,18,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
9,19,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
9,20,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
9,21,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
9,22,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
9,23,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
9,24,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
9,25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.00E+00,0.3,,0,0
9,26,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,1,6.2,20,0,0.8,1,0,0.699999996,0.7,0.13,35,2,0,0.25,0,0.25,20.87199463,0.3,,1.924812398,0
10,2,6,9,0,0.8,1,0,0.54981516,0.7,0.13,35,1,0,0.25,0,0.25,25.24404948,0.3,,1.924812398,0
10,3,5.2,20,0,0.17,0.25,0,0.091137977,1,0,34,6,0,0.25,0,0.25,0.000166778,0.3,,36.90536904,0
10,4,5.7,55,0,0.17,0.25,0,0.107108107,1,0,34,7,0,0.25,0,0.25,1.02E+00,0.3,,2.661444884,0
10,5,5.6,55,0,0.17,0.1,0,0.144301257,1,0.01,34,7,0,0.25,0,0.25,0.000814723,0.3,,20.13144206,0
10,6,6.7,30,0,0.9,1,0,0.699999996,0.7,0.09,30,2,0,0.25,0,0.25,0,0.3,,0,0
10,7,6,10.1,0,0.9,1,0,0.54981516,0.6,0.09,30,1,0,0.25,0,0.25,0,0.3,,0,0
10,8,5.2,20,0,0.13,0.14,0,0.091137977,1,0,34,6,0,0.25,0.004659906,0.25,2.72568E-06,0.3,160,222.2838766,0
10,9,5.7,55,0,0.13,0.14,0,0.107108107,1,0,34,7,0,0.25,202.6427574,0.25,0.014478582,0.3,130,16.03008725,0
10,10,5.6,55,0,0.13,0.05,0,0.144301257,1,0.01,34,7,0,0.25,112.3506537,0.25,0.009502061,0.3,130,18.11829785,0
10,11,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,12,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,13,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,14,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,15,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,16,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,17,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,18,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,19,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,20,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,21,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,22,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,23,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,24,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
10,25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.00E+00,0.3,,0,0
10,26,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,1,6.3,25,0,0.5,1,0,0.399999998,0.65,0.13,35,3,0,0.25,0,0.25,8.68798879,0.3,,1.634000001,0
11,2,6.2,10.1,0,0.5,1,0,0.39985237,0.65,0.13,35,1,0,0.25,0,0.25,10.41176027,0.3,,1.634,0
11,3,5.65,33,0,0.1,0.05,0,0.397192384,1,0,31,6,0,0.25,0,0.25,9.30E-05,0.3,,44.49632038,0
11,4,5.65,33,0,0.1,0.07,0,0.394728031,1,0,31,6,0,0.25,0,0.25,1.12E-03,0.3,,21.62005463,0
11,5,6.5,30,0,0.7,1,0,0.399999998,0.8,0.08,31,2,0,0.25,0,0.25,0,0.3,,0,0
11,6,6.8,10.1,0,0.7,1,0,0.39985237,0.8,0.08,31,1,0,0.25,0,0.25,0,0.3,,0,0
11,7,5.65,33,0,0.06,0.05,0,0.397192384,1,0,31,6,0,0.25,0.013122209,0.25,8.71096E-07,0.3,140,299.9814345,0
11,8,5.65,33,0,0.05,0.07,0,0.394728031,1,0,31,6,0,0.25,0.214034365,0.25,9.56241E-06,0.3,140,145.7562096,0
11,9,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,10,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,11,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,12,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,13,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,14,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,15,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,16,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,17,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,18,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,19,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,20,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,21,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,22,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,23,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,24,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
11,25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.00E+00,0.3,,0,0
11,26,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,1,8.05,130,0,0.8,1,0,0.8,0.6,0.08,10,6,0,0.25,0,0.25,0.076758479,0.3,,5.5141905,0
12,2,6.8,10.1,0,0.7,1,0,0.8,0.6,0.05,33,1,0,0.25,0,0.25,25.65177474,0.3,,1.8380635,0
12,3,6.4,95,0,0.7,0.035,0,0.336893109,1.5,0.01,33,5,0,0.25,0,0.25,3.31678E-05,0.3,,60.74000001,0
12,4,5.4,33,0,0.4,1,0,0.15,1,0,0,6,0,0.25,0,0.25,0.019098547,0.3,,9.044050614,0
12,5,5.4,33,0,0.4,1,0,0.15,1,0,0,6,0,0.25,0,0.25,0.003828268,0.3,,15.07232258,0
12,6,8.05,130,0,0.9,1,0,0.399999997,0.7,0.05,33,6,0,0.25,0,0.25,0.00E+00,0.3,,0,0
12,7,6.8,10.1,0,0.9,1,0,0.399840768,0.3,0.05,33,1,0,0.25,0,0.25,0,0.3,,0,0
12,8,6.4,95,0,0.3,0.035,0,0.336893109,1.5,0.01,33,5,0,0.25,0,0.25,0,0.3,,0,0
12,9,5.4,33,0,0.2,1,0,0.15,1,0,0,6,0,0.25,9.652204528,0.25,0.000329891,0.3,140,51.21090766,0
12,10,5.4,33,0,0.2,1,0,0.15,1,0,0,6,0,0.25,1.376418229,0.25,6.10108E-05,0.3,140,85.34531186,0
12,11,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,13,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,14,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,15,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,16,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,17,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,18,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,19,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,20,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,21,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,22,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,23,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,24,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
12,26,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,1,6.273,30,0,0.9,1,0,0.8,1,0.13,36,3,0,0.25,0,0.25,2.705052682,0.3,,2.58311375,0
13,2,6.936,10.1,0,0.9,1,0,0.599993562,0.6,0.13,36,1,0,0.25,0,0.25,55144.66724,0.3,,0.24337125,0
13,3,7.32,57,0,0.8,1,0,0.5,0.11,0,0,3,0,0.25,0,0.25,0.00514984,0.3,,13.55582065,0
13,4,7.32,130,0,0.8,1,0,0.5,0.1,0,0,5,0,0.25,0,0.25,5.71E-04,0.3,,21.63660229,0
13,5,5,33,0,0.8,1,0,0.5,0.57,0,0,5,0,0.25,0,0.25,3.74E-02,0.3,,8.08409464,0
13,6,7,55,0,0.9,1,0,0.8,1.2,0.13,36,3,0,0.25,0,0.25,0,0.3,,0,0
13,7,6.664,10.1,0,0.9,1,0,0.599993562,0.6,0.13,36,1,0,0.25,0,0.25,0,0.3,,0,0
13,8,7.1736,57,0,0.8,1,0,0.5,0.11,0,0,3,2.065582517,0.25,0,0.25,2.53217E-05,0.3,,63.90601163,0
13,9,7.1736,130,0,0.8,1,0,0.5,0.1,0,0,5,0.740085419,0.25,0,0.25,3.33518E-06,0.3,,64.90980685,0
13,10,5,33,0,0.8,1,0,0.5,0.57,0,0,5,171.3705555,0.25,0,0.25,0.000400622,0.3,,24.25228392,0
13,11,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,12,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,14,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,15,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,16,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,17,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,18,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,19,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,20,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,21,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,22,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,23,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,24,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
13,26,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,1,6.027,30,0,0.4,0.05,0,0.998894137,0.5,0.1,32,3,0,0.25,0,0.25,0.018198096,0.3,,10.3,0
14,2,6.027,30,0,0.4,0.03,0,0.977905417,0.4,0.1,32,5,0,0.25,0,0.25,0.00340589,0.3,,13.382,0
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,4,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,6,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,7,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,8,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,9,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,10,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,11,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,12,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,13,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,14,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,15,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,16,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,17,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,18,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,19,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,20,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,21,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,22,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,23,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,24,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
14,26,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,1,5.3,25,0,0.6,1,0,0.599999957,1.25,0.05,29,2,0,0.25,0,0.25,95.42927344,0.3,,0.685,0
15,2,6,10.1,0,0.6,1,0,0.59975851,0.5,0.05,29,1,0,0.25,0,0.25,216.4967366,0.3,,0.685,0
15,3,5.05,33,0,0.2,0.13,0,0.394728031,0.5,0,29,6,0,0.25,0,0.25,0.010462701,0.3,,9.09580425,0
15,4,7.3932,57,0,0.2,0.15,0,0.24995319,0.075,0.035,29,6,0,0.25,0,0.25,6.286909664,0.3,,1.433406,0
15,5,5.353,25,0,0.6,1,0,0.599999957,1.25,0.05,29,2,0,0.25,0,0.25,0,0.3,,0,0
15,6,6.06,10.1,0,0.6,1,0,0.59975851,0.5,0.05,29,1,0,0.25,0,0.25,0,0.3,,0,0
15,7,5.05,33,0,0.2,0.13,0,0.394728031,0.5,0,29,6,0,0.25,72.77707074,0.25,0.010871609,0.3,130,17.00215718,0
15,8,7.3932,57,0,0.2,0.15,0,0.24995319,0.075,0.035,29,6,0,0.25,130104.5807,0.25,5.13776703,0.3,130,2.6793666,0
15,9,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,10,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,11,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,12,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,13,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,14,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,16,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,17,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,18,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,19,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,20,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,21,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,22,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,23,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,24,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
15,25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.3,,0,0
